date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449166149,-9.521759404937749,-1.084952242629926,46303877432
2025-03-24,-5.945484405032193,-10.231568383851126,-1.9534741122759083,46303877432
2025-03-25,-6.514488360898238,-10.3864158390492,-2.5446218208933784,46303877432
2025-03-26,-7.083492316764289,-11.308875612825178,-2.831271362410379,46303877432
2025-03-27,-7.6524962726303265,-11.657608165007922,-3.716068964862102,46303877432
2025-03-28,-8.221500228496378,-12.405693596503253,-3.935444675461388,46303877432
2025-03-29,-8.79050418436243,-12.915201142780063,-4.828284623748861,46303877432
2025-03-30,-9.359508140228467,-13.598083244485693,-5.453112404087457,46303877432
2025-03-31,-9.928512096094519,-13.936106961422086,-5.622526952868788,46303877432
2024-12-31,3.9986594018922714,0.9844110601739191,6.850631671268488,46303948414
2025-01-01,4.018659914392803,0.883404061719206,6.747240205490383,46303948414
2025-01-02,4.038660426893334,1.1798703066848923,7.170934846892472,46303948414
2025-01-03,4.0586609393938655,1.001053384797482,7.162304126274089,46303948414
2025-01-04,4.078661451894398,1.0493241497074617,6.834454607328037,46303948414
2025-01-05,4.098661964394928,1.0982072697137277,7.059424037384852,46303948414
2025-01-06,4.1186624768954605,0.9847820163212956,7.109322928653942,46303948414
2025-01-07,4.138662989395992,1.120840949569291,7.062269080118333,46303948414
2025-01-08,4.158663501896523,1.1250739157313339,7.201810261514283,46303948414
2025-01-09,4.178664014397055,1.109818870311374,7.091952212137253,46303948414
2025-01-10,4.198664526897586,1.0504053315373618,7.024538521225151,46303948414
2025-01-11,4.218665039398117,1.3349976161812471,7.2091732786218925,46303948414
2025-01-12,4.238665551898649,1.1517378475877313,7.221029851189232,46303948414
2025-01-13,4.25866606439918,1.2810143595530683,7.1935776250309855,46303948414
2025-01-14,4.278666576899711,1.3269491937685698,7.260472567653557,46303948414
2025-01-15,4.298667089400243,1.3780219535575255,7.155002861468286,46303948414
2025-01-16,4.318667601900774,1.5627419864181598,7.133235334442222,46303948414
2025-01-17,4.3386681144013055,1.3931245609395018,7.172575714117441,46303948414
2025-01-18,4.358668626901837,1.567250809138131,7.545707356662384,46303948414
2025-01-19,4.378669139402369,1.5246941433228771,7.501669528683017,46303948414
2025-01-20,4.3986696519029,1.3593886054049988,7.632740425862718,46303948414
2025-01-21,4.418670164403432,1.50994061899049,7.218706753036435,46303948414
2025-01-22,4.438670676903962,1.5529751797164901,7.77914026144507,46303948414
2025-01-23,4.458671189404495,1.5843923939290894,7.548699585814577,46303948414
2025-01-24,4.478671701905026,1.4216048424241365,7.294337598675663,46303948414
2025-01-25,4.498672214405557,1.5282273042122991,7.284709010362336,46303948414
2025-01-26,4.518672726906089,1.5690453012810928,7.319103095541401,46303948414
2025-01-27,4.53867323940662,1.4522318305512965,7.614085244853874,46303948414
2024-12-17,7.714272166685397,7.714272166042287,7.714272167404944,46308044959
2024-12-18,8.428557166762566,8.428557165954397,8.428557167584442,46308044959
2024-12-19,9.142842166839738,9.142842165960507,9.142842167762371,46308044959
2024-12-20,9.85712716691691,9.857127165059758,9.857127168463968,46308044959
2024-12-21,10.57141216699408,10.571412161478923,10.571412170392035,46308044959
2024-12-22,11.285697167071252,11.285697157991452,11.285697172013796,46308044959
2024-12-23,11.99998216714842,11.999982153216521,11.999982174776504,46308044959
2024-12-24,12.714267167225593,12.714267148817713,12.714267178587273,46308044959
2024-12-25,13.428552167302762,13.428552144135182,13.428552181777416,46308044959
2024-12-26,14.14283716737993,14.142837139166145,14.142837185316939,46308044959
2024-12-27,14.857122167457103,14.85712213119257,14.857122190041933,46308044959
2024-12-28,15.571407167534275,15.571407125177121,15.571407196547426,46308044959
2024-12-29,16.285692167611444,16.28569211914715,16.285692202151363,46308044959
2024-12-30,16.999977167688613,16.999977112297877,16.999977206686623,46308044959
2024-12-31,17.714262167765785,17.714262104419117,17.714262213685856,46308044959
2025-01-01,18.428547167842954,18.42854709692427,18.428547218565164,46308044959
2025-01-02,19.142832167920126,19.142832089183184,19.142832224788584,46308044959
2025-01-03,19.857117167997295,19.857117082117103,19.857117233102905,46308044959
2025-01-04,20.571402168074467,20.57140207375136,20.571402239983296,46308044959
2025-01-05,21.285687168151632,21.285687064005096,21.285687246043477,46308044959
2025-01-06,21.999972168228805,21.99997205458267,21.999972252809176,46308044959
2025-01-07,22.714257168305984,22.71425704624214,22.71425726346769,46308044959
2025-01-08,23.428542168383146,23.42854203411271,23.428542275152918,46308044959
2025-01-09,24.14282716846032,24.14282702342466,24.14282728577443,46308044959
2025-01-10,24.85711216853749,24.85711201408214,24.85711229728283,46308044959
2025-01-11,25.57139716861466,25.571397003812027,25.571397306997877,46308044959
2025-01-12,26.285682168691828,26.285681995777683,26.285682317687368,46308044959
2025-01-13,26.999967168768997,26.999966988188532,26.999967326839027,46308044959
2024-12-24,2.2106782424648124,1.6251596114958642,2.7815507420832533,46310250952
2024-12-25,2.4867677651325204,1.899524542581171,3.0965103037177273,46310250952
2024-12-26,2.7628572878002275,2.200736652760827,3.3899425499477904,46310250952
2024-12-27,3.0389468104679356,2.441833647249045,3.5926836823185537,46310250952
2024-12-28,3.3150363331356436,2.7447046961655346,3.860278194789403,46310250952
2024-12-29,3.5911258558033516,2.997996275784704,4.205819104920801,46310250952
2024-12-30,3.867215378471059,3.2594627408936243,4.489887032176435,46310250952
2024-12-31,4.143304901138767,3.570226962590545,4.750492440112301,46310250952
2025-01-01,4.419394423806477,3.83053029402818,5.0504695155330515,46310250952
2025-01-02,4.695483946474184,4.122271912578168,5.262227041894346,46310250952
2025-01-03,4.971573469141891,4.396966426528639,5.593569272082919,46310250952
2025-01-04,5.247662991809598,4.667612100068402,5.8444564767356,46310250952
2025-01-05,5.523752514477307,4.936309199643452,6.1402011154041425,46310250952
2025-01-06,5.799842037145016,5.226791244614107,6.34954505799176,46310250952
2025-01-07,6.075931559812721,5.466405647061581,6.68366706175769,46310250952
2025-01-08,6.35202108248043,5.796190011022336,6.912726415559513,46310250952
2025-01-09,6.628110605148139,6.034960445512615,7.149301085908909,46310250952
2025-01-10,6.904200127815846,6.32257226391025,7.507087338830445,46310250952
2025-01-11,7.180289650483553,6.526114955907148,7.750286706502255,46310250952
2025-01-12,7.4563791731512605,6.82367879812606,8.026037780962668,46310250952
2025-01-13,7.7324686958189695,7.1689783008410055,8.320329281816035,46310250952
2025-01-14,8.008558218486677,7.409062176502192,8.603302002149638,46310250952
2025-01-15,8.284647741154386,7.69964545271743,8.792089257924633,46310250952
2025-01-16,8.560737263822093,8.00787714748506,9.145530427480859,46310250952
2025-01-17,8.836826786489802,8.270423578375844,9.418565021596198,46310250952
2025-01-18,9.112916309157509,8.482780863254748,9.679076972924525,46310250952
2025-01-19,9.389005831825216,8.809168091839695,9.981286025014496,46310250952
2025-01-20,9.665095354492925,9.060621814343788,10.272981816328244,46310250952
2024-12-31,3.4704235670414283,2.60899108745644,4.260865959482086,46310280482
2025-01-01,3.439880888497841,2.5853998793744988,4.272118499363219,46310280482
2025-01-02,3.4093382099542535,2.531129066587739,4.266782922026729,46310280482
2025-01-03,3.378795531410666,2.557966303001412,4.196957308095216,46310280482
2025-01-04,3.3482528528670787,2.484060441131965,4.174395089471448,46310280482
2025-01-05,3.317710174323491,2.452884436604936,4.188871564372655,46310280482
2025-01-06,3.2871674957799035,2.3443804036346956,4.148078328158881,46310280482
2025-01-07,3.256624817236316,2.3136545855798314,4.111851384800743,46310280482
2025-01-08,3.2260821386927288,2.3725266616596126,4.037948636874473,46310280482
2025-01-09,3.195539460149141,2.3217411874490397,4.009747697016533,46310280482
2025-01-10,3.1649967816055535,2.26652689350804,4.028033012193932,46310280482
2025-01-11,3.134454103061966,2.255340772705367,3.9101728556959934,46310280482
2025-01-12,3.1039114245183788,2.2511672325242795,3.996767333543932,46310280482
2025-01-13,3.073368745974791,2.25413237218949,3.9047581190500105,46310280482
2025-01-14,3.0428260674312035,2.1557161694559674,3.8296283264882542,46310280482
2025-01-15,3.012283388887616,2.118851358156054,3.8807656395709564,46310280482
2025-01-16,2.9817407103440283,2.104428604008325,3.8400433715452094,46310280482
2025-01-17,2.951198031800441,2.104523787328345,3.7831447703440606,46310280482
2025-01-18,2.9206553532568535,2.1240299768945876,3.753657296553001,46310280482
2025-01-19,2.890112674713266,2.0274070595467526,3.7333070413117495,46310280482
2025-01-20,2.8595699961696788,2.009236516280203,3.7303408804095444,46310280482
2025-01-21,2.829027317626091,1.987075743547352,3.6494329782732464,46310280482
2025-01-22,2.7984846390825036,1.9976594766685982,3.6327409856128163,46310280482
2025-01-23,2.7679419605389164,1.9602201775769001,3.6374606633031368,46310280482
2025-01-24,2.7373992819953283,1.91493417961021,3.5581555218459204,46310280482
2025-01-25,2.706856603451741,1.898706069347099,3.4930803110754742,46310280482
2025-01-26,2.6763139249081536,1.8578921212034913,3.5098430681957296,46310280482
2025-01-27,2.645771246364566,1.8354074896150248,3.509672828781025,46310280482
2024-12-24,7.141182638575681,5.538605446133453,8.669012604720525,46310291987
2024-12-25,7.282493971835659,5.795962438704599,8.814635138506214,46310291987
2024-12-26,7.423805305095636,5.914118709947472,8.991731365359723,46310291987
2024-12-27,7.565116638355613,6.0632654347812815,9.134240802943976,46310291987
2024-12-28,7.706427971615591,6.086866222342195,9.30275970675093,46310291987
2024-12-29,7.847739304875568,6.348844986271703,9.428561350003415,46310291987
2024-12-30,7.989050638135545,6.460299760802321,9.582509176976936,46310291987
2024-12-31,8.130361971395523,6.662110194528386,9.68720863219186,46310291987
2025-01-01,8.2716733046555,6.704855512886835,9.880777388367147,46310291987
2025-01-02,8.412984637915478,6.868554753894793,10.025082670326476,46310291987
2025-01-03,8.554295971175456,6.950860438724782,10.010813641497208,46310291987
2025-01-04,8.695607304435434,7.0532813288805425,10.316241521004631,46310291987
2025-01-05,8.836918637695412,7.317028837688276,10.34505321807057,46310291987
2025-01-06,8.97822997095539,7.484158900451956,10.410979093565878,46310291987
2025-01-07,9.119541304215364,7.65940394962457,10.655295954936603,46310291987
2025-01-08,9.260852637475342,7.7593103819369755,10.81268877644508,46310291987
2025-01-09,9.402163970735321,7.845584930158325,10.90324017816147,46310291987
2025-01-10,9.543475303995299,7.995503129446106,10.917209537751491,46310291987
2025-01-11,9.684786637255275,8.06794223300841,11.266549432657053,46310291987
2025-01-12,9.826097970515253,8.25364348445695,11.349638130381557,46310291987
2025-01-13,9.96740930377523,8.438803928477554,11.593197435507044,46310291987
2025-01-14,10.108720637035209,8.555620473804938,11.499321008454395,46310291987
2025-01-15,10.250031970295186,8.60459574162938,11.82074636929715,46310291987
2025-01-16,10.39134330355516,8.875427799618587,11.867509530301954,46310291987
2025-01-17,10.532654636815142,8.976711509178402,12.174464782025659,46310291987
2025-01-18,10.67396597007512,9.163173405102334,12.227250352657217,46310291987
2025-01-19,10.815277303335094,9.237346576362965,12.343209090307898,46310291987
2025-01-20,10.956588636595074,9.425639036102933,12.373781956871541,46310291987
2025-02-11,4.472157862741054,3.2809099271161535,5.673759637340301,46310334441
2025-02-12,4.5806841485110645,3.3099853736386344,5.883239983218934,46310334441
2025-02-13,4.689210434281078,3.4336720168262542,5.952481216784533,46310334441
2025-02-14,4.797736720051089,3.578346822503076,5.925579514855395,46310334441
2025-02-15,4.906263005821102,3.745451911461431,6.2779873588296935,46310334441
2025-02-16,5.0147892915911125,3.7531389763882266,6.27605113319677,46310334441
2025-02-17,5.123315577361126,3.932228010438893,6.429443748406477,46310334441
2025-02-18,5.231841863131137,3.969522451756486,6.541553620505394,46310334441
2025-02-19,5.34036814890115,4.102247530063379,6.459025243158429,46310334441
2025-02-20,5.4488944346711605,4.123598120542381,6.650651645837965,46310334441
2025-02-21,5.557420720441174,4.296985032327865,6.827910983936678,46310334441
2025-02-22,5.665947006211185,4.4666086228395265,6.885016134375749,46310334441
2025-02-23,5.774473291981197,4.475720256220762,7.0775834870387,46310334441
2025-02-24,5.8829995777512085,4.655909136539603,7.196929597662955,46310334441
2025-02-25,5.99152586352122,4.750555003136934,7.22819641921823,46310334441
2025-02-26,6.100052149291233,4.8658762747696,7.327714266263644,46310334441
2025-02-27,6.208578435061245,4.931256549012914,7.428011866868763,46310334441
2025-02-28,6.3171047208312565,4.939256691221256,7.5448833105563615,46310334441
2025-03-01,6.425631006601268,5.140045149018677,7.643195625293669,46310334441
2025-03-02,6.534157292371281,5.24865912854971,7.812192674631014,46310334441
2025-03-03,6.642683578141293,5.361683786616554,7.880284918547415,46310334441
2025-03-04,6.7512098639113045,5.596007348083192,8.085233394015185,46310334441
2025-03-05,6.859736149681316,5.552459451653023,8.168174309515903,46310334441
2025-03-06,6.968262435451328,5.768833619909912,8.218975006706149,46310334441
2025-03-07,7.076788721221341,5.821008065576667,8.398603888359998,46310334441
2025-03-08,7.1853150069913525,5.919627442265811,8.377799737636838,46310334441
2025-03-09,7.293841292761364,5.981531635627135,8.477062236772008,46310334441
2025-03-10,7.402367578531376,6.109047829800755,8.73784801993205,46310334441
2025-03-04,1.0196203986106376,-0.653833109669293,2.733365626475737,4636511797
2025-03-05,1.1959823024630332,-0.5275243406246836,2.972276940536292,4636511797
2025-03-06,1.3723442063154323,-0.4632180958861248,3.0213513452773215,4636511797
2025-03-07,1.5487061101678279,-0.19019125649254812,3.3248737496382543,4636511797
2025-03-08,1.7250680140202235,0.05169801085655942,3.4577093893777326,4636511797
2025-03-09,1.901429917872619,0.16731343895305406,3.7466143292682466,4636511797
2025-03-10,2.0777918217250164,0.2813129700586062,3.8588210439532395,4636511797
2025-03-11,2.254153725577414,0.5852526670548849,3.8148733531791126,4636511797
2025-03-12,2.4305156294298094,0.7285793215446331,4.144643325320737,4636511797
2025-03-13,2.6068775332822085,0.886707948028391,4.331143380564423,4636511797
2025-03-14,2.783239437134604,1.1309269881616464,4.5898583261448795,4636511797
2025-03-15,2.9596013409869997,1.2973865025628901,4.661925532822625,4636511797
2025-03-16,3.1359632448393953,1.4182976516961285,4.842016195925535,4636511797
2025-03-17,3.3123251486917944,1.5795761859380615,5.134488189581585,4636511797
2025-03-18,3.48868705254419,1.8905421145169905,5.158953414804515,4636511797
2025-03-19,3.6650489563965856,1.8477110698965502,5.27451025591854,4636511797
2025-03-20,3.841410860248981,2.1309797553746246,5.51155459730852,4636511797
2025-03-21,4.017772764101377,2.374581907868853,5.701198857570202,4636511797
2025-03-22,4.194134667953776,2.3999108112164222,5.903100908084302,4636511797
2025-03-23,4.3704965718061715,2.5870413741542113,6.02166056962408,4636511797
2025-03-24,4.546858475658567,2.917369811355107,6.315479975209703,4636511797
2025-03-25,4.723220379510963,2.9723701759473986,6.481033914622435,4636511797
2025-03-26,4.899582283363362,3.326768191096744,6.591952016313047,4636511797
2025-03-27,5.075944187215761,3.2468277067154854,6.564349102802841,4636511797
2025-03-28,5.2523060910681565,3.5621282434197505,7.03580306870523,4636511797
2025-03-29,5.428667994920552,3.6200164560535075,7.076983854489218,4636511797
2025-03-30,5.605029898772948,3.9206148266632708,7.308889833315148,4636511797
2025-03-31,5.781391802625343,3.967637250192314,7.433359452250021,4636511797
2025-03-04,3.722807768805106,2.8306180540080237,4.598660584462458,46365131910
2025-03-05,3.8665997687919766,2.9835541137401225,4.804500696112847,46365131910
2025-03-06,4.010391768778851,3.1275843783330037,4.94777280830396,46365131910
2025-03-07,4.154183768765723,3.287162317146867,5.1120428550806265,46365131910
2025-03-08,4.297975768752595,3.3720825466938296,5.198615824053511,46365131910
2025-03-09,4.441767768739467,3.551061856546171,5.315613408441002,46365131910
2025-03-10,4.585559768726341,3.702017052121413,5.573212392322131,46365131910
2025-03-11,4.729351768713213,3.822687719037887,5.641613318225406,46365131910
2025-03-12,4.873143768700086,3.9855396461403054,5.783392848771679,46365131910
2025-03-13,5.016935768686958,4.110936039854095,5.960185583443254,46365131910
2025-03-14,5.160727768673832,4.204724248447192,5.991584977214626,46365131910
2025-03-15,5.304519768660704,4.431702298587056,6.252565903100491,46365131910
2025-03-16,5.448311768647576,4.538158598431965,6.4287147056633,46365131910
2025-03-17,5.592103768634448,4.664791264014263,6.512251206585972,46365131910
2025-03-18,5.735895768621319,4.816755711940236,6.696142479356447,46365131910
2025-03-19,5.8796877686081945,4.964676339784329,6.867464838339805,46365131910
2025-03-20,6.023479768595067,5.1715138412930735,6.94801703405708,46365131910
2025-03-21,6.167271768581937,5.303587945450158,7.094622856683216,46365131910
2025-03-22,6.311063768568809,5.349732257484006,7.130321215444689,46365131910
2025-03-23,6.454855768555685,5.53971355750627,7.303795066282542,46365131910
2025-03-24,6.5986477685425555,5.7193526534317,7.553651982688375,46365131910
2025-03-25,6.742439768529428,5.792946679112652,7.643544952604218,46365131910
2025-03-26,6.8862317685163,5.885003190356639,7.810353859474856,46365131910
2025-03-27,7.030023768503172,6.107791793331359,7.953439968963018,46365131910
2025-03-28,7.173815768490046,6.303731375859932,8.093970231859563,46365131910
2025-03-29,7.317607768476918,6.399702327101312,8.185193534615198,46365131910
2025-03-30,7.4613997684637905,6.4878936403761145,8.312649842957676,46365131910
2025-03-31,7.6051917684506645,6.709371727330097,8.502109529290564,46365131910
2025-02-25,1.0,0.9999999987121785,1.0000000012229884,46381587960
2025-02-26,1.0,0.9999999987730112,1.0000000012173653,46381587960
2025-02-27,1.0,0.9999999987350451,1.0000000012852064,46381587960
2025-02-28,1.0,0.9999999987932051,1.0000000013174142,46381587960
2025-03-01,1.0,0.9999999987469917,1.000000001252613,46381587960
2025-03-02,1.0,0.9999999986819764,1.0000000013770127,46381587960
2025-03-03,1.0,0.9999999987148919,1.0000000013047594,46381587960
2025-03-04,1.0,0.9999999986856877,1.0000000012155732,46381587960
2025-03-05,1.0,0.9999999987062017,1.0000000012603425,46381587960
2025-03-06,1.0,0.9999999987352249,1.000000001257796,46381587960
2025-03-07,1.0,0.9999999986663993,1.0000000012462917,46381587960
2025-03-08,1.0,0.9999999986625636,1.0000000013273462,46381587960
2025-03-09,1.0,0.9999999986295319,1.0000000013921249,46381587960
2025-03-10,1.0,0.9999999986461339,1.0000000013940713,46381587960
2025-03-11,1.0,0.9999999986479757,1.0000000013135606,46381587960
2025-03-12,1.0,0.999999998558472,1.0000000014950814,46381587960
2025-03-13,1.0,0.9999999985905781,1.0000000013215116,46381587960
2025-03-14,1.0,0.9999999985353316,1.000000001445743,46381587960
2025-03-15,1.0,0.9999999986408847,1.000000001408171,46381587960
2025-03-16,1.0,0.99999999861726,1.000000001490343,46381587960
2025-03-17,1.0,0.9999999985560005,1.0000000014870087,46381587960
2025-03-18,1.0,0.9999999984467144,1.0000000016316166,46381587960
2025-03-19,1.0,0.9999999986512853,1.000000001457628,46381587960
2025-03-20,1.0,0.9999999983038101,1.0000000014974337,46381587960
2025-03-21,1.0,0.9999999984487646,1.0000000015390547,46381587960
2025-03-22,1.0,0.9999999982880802,1.0000000014750143,46381587960
2025-03-23,1.0,0.9999999983709805,1.0000000016232642,46381587960
2025-03-24,1.0,0.9999999982925114,1.0000000015500863,46381587960
2025-02-11,1.53075944979735,0.17480833102127236,2.9549111751542383,44400044666
2025-02-12,1.5376061232807385,0.17184654161825857,2.8869155535852262,44400044666
2025-02-13,1.5444527967641268,0.10437884470382655,2.9061860490773013,44400044666
2025-02-14,1.5512994702475154,0.09990381281044197,2.8879965263476035,44400044666
2025-02-15,1.5581461437309039,0.1690705835521588,2.940529319514709,44400044666
2025-02-16,1.5649928172142924,0.09490717211866398,2.8539308703075505,44400044666
2025-02-17,1.5718394906976807,0.1706827462656217,2.931387337802345,44400044666
2025-02-18,1.5786861641810692,0.23881901213318946,2.9855127648759487,44400044666
2025-02-19,1.5855328376644577,0.316342465525314,3.0005299496372206,44400044666
2025-02-20,1.592379511147846,0.27902538001800536,2.959336978368099,44400044666
2025-02-21,1.5992261846312343,0.13718860570002178,2.890267222985093,44400044666
2025-02-22,1.6060728581146229,0.2065932447437781,3.0187720554114805,44400044666
2025-02-23,1.6129195315980116,0.2135744127692674,2.9843951353723686,44400044666
2025-02-24,1.6197662050813997,0.20520556915492025,3.042992173156763,44400044666
2025-02-25,1.6266128785647884,0.1633565121319111,3.0729072838289757,44400044666
2025-02-26,1.633459552048177,0.23379680079382256,2.915874795560397,44400044666
2025-02-27,1.6403062255315652,0.18875199550936644,3.002256463947343,44400044666
2025-02-28,1.6471528990149535,0.2442151985563218,2.9865755642689273,44400044666
2025-03-01,1.653999572498342,0.2951893623800509,3.1264095285043223,44400044666
2025-03-02,1.6608462459817306,0.20279489449089405,3.0750258370425034,44400044666
2025-03-03,1.6676929194651189,0.2251183067109355,3.0935020791562433,44400044666
2025-03-04,1.6745395929485076,0.17825801655964324,3.1136619198042053,44400044666
2025-03-05,1.6813862664318957,0.3252058795942092,3.044533562660334,44400044666
2025-03-06,1.6882329399152844,0.2812457796083656,3.072246038245536,44400044666
2025-03-07,1.6950796133986727,0.3246040224595087,3.088839397553983,44400044666
2025-03-08,1.7019262868820613,0.30731364392399174,3.1278581028190167,44400044666
2025-03-09,1.7087729603654498,0.27717102028578117,3.129908014246072,44400044666
2025-03-10,1.715619633848838,0.31494725312358673,3.11527518853286,44400044666
2025-02-11,6.685842542028148,4.885271973228296,8.579269607140008,44400044979
2025-02-12,7.211804991079582,5.386028030643974,9.011884298923441,44400044979
2025-02-13,7.737767440131009,5.848994396473816,9.68358861182835,44400044979
2025-02-14,8.263729889182443,6.3623629724826705,10.009394086906953,44400044979
2025-02-15,8.78969233823387,6.9048908601491705,10.571310279177728,44400044979
2025-02-16,9.315654787285304,7.5318895175389144,11.087955218977195,44400044979
2025-02-17,9.841617236336731,7.984994705110467,11.752397371731284,44400044979
2025-02-18,10.367579685388165,8.633847658405422,12.166053947271061,44400044979
2025-02-19,10.893542134439592,9.05936069206377,12.876965133228547,44400044979
2025-02-20,11.419504583491019,9.580807461063587,13.296268865138423,44400044979
2025-02-21,11.945467032542453,10.128384492342573,13.771138721454244,44400044979
2025-02-22,12.47142948159388,10.647228967706985,14.209256155094472,44400044979
2025-02-23,12.997391930645314,11.156614323822271,14.804100525627199,44400044979
2025-02-24,13.523354379696741,11.838221753264227,15.38206675402809,44400044979
2025-02-25,14.049316828748175,12.178019188034469,15.903687229182848,44400044979
